ds,category,yhat
2023-09-16,Hashtag_#Fashion,0.4055504479174776
2023-09-16,Hashtag_#Music,-0.25842853864863224
2023-09-16,Hashtag_#Fitness,-0.3568465153329765
2023-09-16,Hashtag_#Music,-0.25842853864863224
2023-09-16,Hashtag_#Fashion,0.4055504479174776
2023-09-16,Hashtag_#Gaming,0.26702566520046334
2023-09-16,Hashtag_#Music,-0.25842853864863224
2023-09-16,Hashtag_#Fashion,0.4055504479174776
2023-09-16,Hashtag_#Music,-0.25842853864863224
2023-09-16,Hashtag_#Gaming,0.26702566520046334
2023-09-16,Hashtag_#Fashion,0.4055504479174776
2023-09-17,Hashtag_#Viral,-0.027268725445178117
2023-09-17,Hashtag_#Fashion,0.34475840817470604
2023-09-17,Hashtag_#Fitness,-0.6726387145389763
2023-09-17,Hashtag_#Music,0.047678222521957137
2023-09-17,Hashtag_#Fashion,0.34475840817470604
2023-09-17,Hashtag_#Viral,-0.027268725445178117
2023-09-17,Hashtag_#Music,0.047678222521957137
2023-09-17,Hashtag_#Viral,-0.027268725445178117
2023-09-18,Hashtag_#Music,-0.07911086158849487
2023-09-18,Hashtag_#Fashion,0.14176498767181078
2023-09-18,Hashtag_#Viral,-0.16073912561453435
2023-09-18,Hashtag_#Fashion,0.14176498767181078
2023-09-18,Hashtag_#Music,-0.07911086158849487
2023-09-18,Hashtag_#Fashion,0.14176498767181078
2023-09-18,Hashtag_#Music,-0.07911086158849487
2023-09-19,Hashtag_#Gaming,0.2866652618943727
2023-09-19,Hashtag_#Tech,0.4089818607154536
2023-09-19,Hashtag_#Education,-0.13185587896685766
2023-09-19,Hashtag_#Education,-0.13185587896685766
2023-09-19,Hashtag_#Fitness,-0.527388758081348
2023-09-19,Hashtag_#Viral,-0.35548741976555137
2023-09-19,Hashtag_#Music,-0.03362464649040833
2023-09-19,Hashtag_#Viral,-0.35548741976555137
2023-09-19,Hashtag_#Tech,0.4089818607154536
2023-09-20,Hashtag_#Tech,0.3448616880372034
2023-09-20,Hashtag_#Music,-0.1578319606974147
2023-09-20,Hashtag_#Music,-0.1578319606974147
2023-09-20,Hashtag_#Tech,0.3448616880372034
2023-09-20,Hashtag_#Gaming,-0.032407008278928076
2023-09-20,Hashtag_#Gaming,-0.032407008278928076
2023-09-20,Hashtag_#Fitness,-0.5225788875101411
2023-09-20,Hashtag_#Fitness,-0.5225788875101411
2023-09-20,Hashtag_#Fitness,-0.5225788875101411
2023-09-20,Hashtag_#Fashion,0.23160928115076354
2023-09-20,Hashtag_#Gaming,-0.032407008278928076
2023-09-20,Hashtag_#Tech,0.3448616880372034
2023-09-21,Hashtag_#Tech,0.45176817024036564
2023-09-21,Hashtag_#Fitness,-0.2743942623376326
2023-09-21,Hashtag_#Tech,0.45176817024036564
2023-09-21,Hashtag_#Music,0.10628137673354966
2023-09-21,Hashtag_#Tech,0.45176817024036564
2023-09-22,Hashtag_#Music,-0.15403316792233634
2023-09-22,Hashtag_#Education,0.20987961460715399
2023-09-22,Hashtag_#Education,0.20987961460715399
2023-09-22,Hashtag_#Education,0.20987961460715399
2023-09-22,Hashtag_#Viral,-0.06355473971278201
2023-09-23,Hashtag_#Music,-0.085436843136696
2023-09-23,Hashtag_#Music,-0.085436843136696
2023-09-23,Hashtag_#Viral,-0.4357014102751253
2023-09-24,Hashtag_#Gaming,-0.032129377916191484
2023-09-24,Hashtag_#Gaming,-0.032129377916191484
2023-09-24,Hashtag_#Gaming,-0.032129377916191484
2023-09-24,Hashtag_#Gaming,-0.032129377916191484
2023-09-24,Hashtag_#Viral,-0.11963359981884722
2023-09-24,Hashtag_#Viral,-0.11963359981884722
2023-09-24,Hashtag_#Gaming,-0.032129377916191484
2023-09-25,Hashtag_#Gaming,0.14691168751787884
2023-09-25,Hashtag_#Viral,-0.25196195737428223
2023-09-25,Hashtag_#Viral,-0.25196195737428223
2023-09-25,Hashtag_#Gaming,0.14691168751787884
2023-09-25,Hashtag_#Viral,-0.25196195737428223
2023-09-26,Hashtag_#Education,0.043357758168985
2023-09-26,Hashtag_#Music,0.19331784208281289
2023-09-26,Hashtag_#Viral,-0.4441117804248819
2023-09-26,Hashtag_#Gaming,0.17025452778665376
2023-09-26,Hashtag_#Education,0.043357758168985
2023-09-26,Hashtag_#Music,0.19331784208281289
2023-09-26,Hashtag_#Gaming,0.17025452778665376
2023-09-26,Hashtag_#Viral,-0.4441117804248819
2023-09-26,Hashtag_#Music,0.19331784208281289
2023-09-27,Hashtag_#Tech,0.3420147285907954
2023-09-27,Hashtag_#Fitness,-0.21771072654610446
2023-09-27,Hashtag_#Fitness,-0.21771072654610446
2023-09-27,Hashtag_#Tech,0.3420147285907954
2023-09-27,Hashtag_#Fitness,-0.21771072654610446
2023-09-27,Hashtag_#Viral,-0.3664281790829915
2023-09-28,Hashtag_#Music,0.36051282916892924
2023-09-28,Hashtag_#Fitness,0.046183760559307445
2023-09-28,Hashtag_#Music,0.36051282916892924
2023-09-28,Hashtag_#Education,0.4830571123865433
2023-09-28,Hashtag_#Education,0.4830571123865433
2023-09-28,Hashtag_#Education,0.4830571123865433
2023-09-28,Hashtag_#Gaming,-0.22730919782612424
2023-09-28,Hashtag_#Gaming,-0.22730919782612424
2023-09-28,Hashtag_#Education,0.4830571123865433
2023-09-28,Hashtag_#Education,0.4830571123865433
2023-09-28,Hashtag_#Fitness,0.046183760559307445
2023-09-28,Hashtag_#Education,0.4830571123865433
2023-09-28,Hashtag_#Gaming,-0.22730919782612424
2023-09-28,Hashtag_#Gaming,-0.22730919782612424
2023-09-29,Hashtag_#Fitness,0.008248657864961415
2023-09-29,Hashtag_#Fitness,0.008248657864961415
2023-09-29,Hashtag_#Fitness,0.008248657864961415
2023-09-29,Hashtag_#Music,0.11044786576358359
2023-09-30,Hashtag_#Music,0.18668373698861213
2023-09-30,Hashtag_#Gaming,0.03374403886369748
2023-09-30,Hashtag_#Education,0.0957880252585388
2023-09-30,Hashtag_#Gaming,0.03374403886369748
2023-10-01,Hashtag_#Music,0.5169508556987638
2023-10-01,Hashtag_#Fitness,-0.10468688242096813
2023-10-01,Hashtag_#Music,0.5169508556987638
2023-10-01,Hashtag_#Fitness,-0.10468688242096813
2023-10-01,Hashtag_#Education,0.07441233249260318
2023-10-01,Hashtag_#Education,0.07441233249260318
2023-10-01,Hashtag_#Tech,0.46880628651185924
2023-10-01,Hashtag_#Music,0.5169508556987638
2023-10-01,Hashtag_#Music,0.5169508556987638
2023-10-01,Hashtag_#Tech,0.46880628651185924
2023-10-01,Hashtag_#Education,0.07441233249260318
2023-10-02,Hashtag_#Gaming,-0.035058834358496965
2023-10-02,Hashtag_#Music,0.40993735806743026
2023-10-02,Hashtag_#Gaming,-0.035058834358496965
2023-10-02,Hashtag_#Gaming,-0.035058834358496965
2023-10-02,Hashtag_#Viral,-0.2972392949782929
2023-10-02,Hashtag_#Music,0.40993735806743026
2023-10-02,Hashtag_#Music,0.40993735806743026
2023-10-03,Hashtag_#Gaming,-0.016525330285741158
2023-10-04,Hashtag_#Viral,-0.38942304176654974
2023-10-04,Hashtag_#Viral,-0.38942304176654974
2023-10-04,Hashtag_#Fashion,-0.04722410083985452
2023-10-04,Hashtag_#Fashion,-0.04722410083985452
2023-10-04,Hashtag_#Viral,-0.38942304176654974
2023-10-04,Hashtag_#Viral,-0.38942304176654974
2023-10-05,Hashtag_#Music,0.6240465800432315
2023-10-05,Hashtag_#Viral,-0.21099358074554259
2023-10-05,Hashtag_#Viral,-0.21099358074554259
2023-10-05,Hashtag_#Gaming,-0.4177977812921881
2023-10-05,Hashtag_#Tech,0.25411448883463905
2023-10-05,Hashtag_#Gaming,-0.4177977812921881
2023-10-05,Hashtag_#Viral,-0.21099358074554259
2023-10-05,Hashtag_#Music,0.6240465800432315
2023-10-06,Hashtag_#Fitness,0.2767134198089475
2023-10-06,Hashtag_#Fitness,0.2767134198089475
2023-10-06,Hashtag_#Fitness,0.2767134198089475
2023-10-06,Hashtag_#Tech,0.1908716625850893
2023-10-06,Hashtag_#Gaming,-0.3939321792941398
2023-10-06,Hashtag_#Fitness,0.2767134198089475
2023-10-06,Hashtag_#Fitness,0.2767134198089475
2023-10-06,Hashtag_#Fitness,0.2767134198089475
2023-10-07,Hashtag_#Education,0.12596083036766154
2023-10-07,Hashtag_#Music,0.42236149659937294
2023-10-07,Hashtag_#Gaming,-0.1525067417882622
2023-10-07,Hashtag_#Education,0.12596083036766154
2023-10-07,Hashtag_#Music,0.42236149659937294
2023-10-08,Hashtag_#Education,0.09178595300346529
2023-10-08,Hashtag_#Gaming,-0.38858316478520394
2023-10-08,Hashtag_#Tech,0.31888135501599957
2023-10-08,Hashtag_#Tech,0.31888135501599957
2023-10-08,Hashtag_#Viral,-0.14972482720395106
2023-10-08,Hashtag_#Fashion,0.02731745736331881
2023-10-08,Hashtag_#Fitness,0.10845836183059018
2023-10-08,Hashtag_#Education,0.09178595300346529
2023-10-08,Hashtag_#Tech,0.31888135501599957
2023-10-08,Hashtag_#Gaming,-0.38858316478520394
2023-10-08,Hashtag_#Viral,-0.14972482720395106
2023-10-09,Hashtag_#Gaming,-0.2093293927749984
2023-10-09,Hashtag_#Education,-0.02071715202609478
2023-10-09,Hashtag_#Fitness,0.22486397951707496
2023-10-09,Hashtag_#Fitness,0.22486397951707496
2023-10-09,Hashtag_#Education,-0.02071715202609478
2023-10-09,Hashtag_#Fashion,-0.1643232818558579
2023-10-09,Hashtag_#Gaming,-0.2093293927749984
2023-10-09,Hashtag_#Gaming,-0.2093293927749984
2023-10-09,Hashtag_#Fitness,0.22486397951707496
2023-10-10,Hashtag_#Tech,0.1725155869932101
2023-10-10,Hashtag_#Viral,-0.4303675260890045
2023-10-10,Hashtag_#Fashion,0.011766717769679
2023-10-10,Hashtag_#Music,0.6381870413752861
2023-10-10,Hashtag_#Music,0.6381870413752861
2023-10-10,Hashtag_#Music,0.6381870413752861
2023-10-10,Hashtag_#Viral,-0.4303675260890045
2023-10-10,Hashtag_#Fashion,0.011766717769679
2023-10-11,Hashtag_#Viral,-0.33063385068480305
2023-10-11,Hashtag_#Viral,-0.33063385068480305
2023-10-11,Hashtag_#Viral,-0.33063385068480305
2023-10-11,Hashtag_#Fitness,0.2047903294890594
2023-10-11,Hashtag_#Fitness,0.2047903294890594
2023-10-12,Hashtag_#Fitness,0.4146758386611863
2023-10-12,Hashtag_#Music,0.7315242340314603
2023-10-12,Hashtag_#Education,0.5301980142800466
2023-10-12,Hashtag_#Viral,-0.14238068888860175
2023-10-12,Hashtag_#Music,0.7315242340314603
2023-10-12,Hashtag_#Music,0.7315242340314603
2023-10-12,Hashtag_#Viral,-0.14238068888860175
2023-10-12,Hashtag_#Viral,-0.14238068888860175
2023-10-12,Hashtag_#Fitness,0.4146758386611863
2023-10-12,Hashtag_#Education,0.5301980142800466
2023-10-13,Hashtag_#Tech,0.14640113300716603
2023-10-13,Hashtag_#Tech,0.14640113300716603
2023-10-13,Hashtag_#Tech,0.14640113300716603
2023-10-13,Hashtag_#Gaming,-0.5231719611025812
2023-10-13,Hashtag_#Gaming,-0.5231719611025812
2023-10-14,Hashtag_#Fashion,0.16139617742653703
2023-10-14,Hashtag_#Viral,-0.4014396062320245
2023-10-14,Hashtag_#Fashion,0.16139617742653703
2023-10-14,Hashtag_#Fashion,0.16139617742653703
2023-10-14,Hashtag_#Viral,-0.4014396062320245
2023-10-15,Hashtag_#Music,0.7349372846103935
2023-10-15,Hashtag_#Gaming,-0.48637407753355555
2023-10-15,Hashtag_#Music,0.7349372846103935
2023-10-15,Hashtag_#Viral,-0.05738143981240254
2023-10-15,Hashtag_#Viral,-0.05738143981240254
2023-10-16,Hashtag_#Tech,0.043068714280807704
2023-10-16,Hashtag_#Music,0.5678175115111814
2023-10-16,Hashtag_#Fashion,-0.05505683173875884
2023-10-16,Hashtag_#Tech,0.043068714280807704
2023-10-16,Hashtag_#Gaming,-0.28959468879962214
2023-10-16,Hashtag_#Music,0.5678175115111814
2023-10-16,Hashtag_#Fashion,-0.05505683173875884
2023-10-16,Hashtag_#Viral,-0.16220421168251198
2023-10-17,Hashtag_#Gaming,-0.2437706372287901
2023-10-17,Hashtag_#Gaming,-0.2437706372287901
2023-10-17,Hashtag_#Gaming,-0.2437706372287901
2023-10-17,Hashtag_#Gaming,-0.2437706372287901
2023-10-18,Hashtag_#Fitness,0.09243809933254787
2023-10-18,Hashtag_#Viral,-0.2245500609493032
2023-10-18,Hashtag_#Tech,0.1775411289936132
2023-10-18,Hashtag_#Tech,0.1775411289936132
2023-10-18,Hashtag_#Tech,0.1775411289936132
2023-10-18,Hashtag_#Fitness,0.09243809933254787
2023-10-19,Hashtag_#Education,0.5348321756392158
2023-10-19,Hashtag_#Education,0.5348321756392158
2023-10-19,Hashtag_#Fashion,-0.11678805044086829
2023-10-20,Hashtag_#Fitness,0.16533640379687836
2023-10-20,Hashtag_#Music,0.25523058054667624
2023-10-20,Hashtag_#Education,0.40186685771067965
2023-10-20,Hashtag_#Fitness,0.16533640379687836
2023-10-20,Hashtag_#Fashion,0.051055310594114
2023-10-21,Hashtag_#Tech,0.3642262244238267
2023-10-21,Hashtag_#Tech,0.3642262244238267
2023-10-21,Hashtag_#Fashion,0.298479865517262
2023-10-21,Hashtag_#Music,0.24850506409298678
2023-10-21,Hashtag_#Fashion,0.298479865517262
2023-10-21,Hashtag_#Fashion,0.298479865517262
2023-10-21,Hashtag_#Fashion,0.298479865517262
2023-10-22,Hashtag_#Fashion,0.2550599631964834
2023-10-22,Hashtag_#Gaming,-0.4457838884667154
2023-10-22,Hashtag_#Fashion,0.2550599631964834
2023-10-22,Hashtag_#Gaming,-0.4457838884667154
2023-10-22,Hashtag_#Fashion,0.2550599631964834
2023-10-22,Hashtag_#Education,0.09533555316734099
2023-10-22,Hashtag_#Gaming,-0.4457838884667154
2023-10-23,Hashtag_#Education,-0.012503282117004383
2023-10-23,Hashtag_#Fitness,-0.016554023964674702
2023-10-23,Hashtag_#Music,0.3014819754420508
2023-10-23,Hashtag_#Music,0.3014819754420508
2023-10-23,Hashtag_#Viral,-0.055855645671702626
2023-10-23,Hashtag_#Viral,-0.055855645671702626
2023-10-23,Hashtag_#Gaming,-0.2278416326269664
2023-10-23,Hashtag_#Fitness,-0.016554023964674702
2023-10-23,Hashtag_#Education,-0.012503282117004383
2023-10-23,Hashtag_#Gaming,-0.2278416326269664
2023-10-23,Hashtag_#Music,0.3014819754420508
2023-10-23,Hashtag_#Viral,-0.055855645671702626
2023-10-24,Hashtag_#Viral,-0.22432299012874216
2023-10-24,Hashtag_#Tech,0.3882874113526571
2023-10-24,Hashtag_#Fashion,0.24925275542819628
2023-10-24,Hashtag_#Gaming,-0.16106788678462136
2023-10-24,Hashtag_#Tech,0.3882874113526571
2023-10-24,Hashtag_#Tech,0.3882874113526571
2023-10-24,Hashtag_#Education,0.14646016589343347
2023-10-24,Hashtag_#Fashion,0.24925275542819628
2023-10-24,Hashtag_#Gaming,-0.16106788678462136
2023-10-24,Hashtag_#Fitness,-0.04319334345015764
2023-10-24,Hashtag_#Education,0.14646016589343347
2023-10-24,Hashtag_#Tech,0.3882874113526571
2023-10-24,Hashtag_#Tech,0.3882874113526571
2023-10-24,Hashtag_#Tech,0.3882874113526571
2023-10-25,Hashtag_#Education,0.25405170257191134
2023-10-25,Hashtag_#Tech,0.3202555742979836
2023-10-26,Hashtag_#Fitness,0.10474625498940762
2023-10-26,Hashtag_#Gaming,-0.4597961259896139
2023-10-26,Hashtag_#Gaming,-0.4597961259896139
2023-10-26,Hashtag_#Gaming,-0.4597961259896139
2023-10-27,Hashtag_#Tech,0.38710577812818514
2023-10-27,Hashtag_#Gaming,-0.3825882786951007
2023-10-27,Hashtag_#Fashion,0.12484457789403479
2023-10-27,Hashtag_#Gaming,-0.3825882786951007
2023-10-27,Hashtag_#Fitness,0.001246712745186923
2023-10-27,Hashtag_#Tech,0.38710577812818514
2023-10-27,Hashtag_#Fitness,0.001246712745186923
2023-10-27,Hashtag_#Gaming,-0.3825882786951007
2023-10-27,Hashtag_#Tech,0.38710577812818514
2023-10-27,Hashtag_#Fashion,0.12484457789403479
2023-10-28,Hashtag_#Education,0.11471286271965274
2023-10-28,Hashtag_#Education,0.11471286271965274
2023-10-28,Hashtag_#Music,-0.07865173035839626
2023-10-28,Hashtag_#Gaming,-0.08712116708541326
2023-10-28,Hashtag_#Fitness,0.10996931586317073
2023-10-28,Hashtag_#Gaming,-0.08712116708541326
2023-10-28,Hashtag_#Fitness,0.10996931586317073
2023-10-29,Hashtag_#Gaming,-0.2689926884119388
2023-10-29,Hashtag_#Gaming,-0.2689926884119388
2023-10-29,Hashtag_#Tech,0.5450128579235564
2023-10-29,Hashtag_#Fashion,0.29310383298005904
2023-10-29,Hashtag_#Fashion,0.29310383298005904
2023-10-29,Hashtag_#Tech,0.5450128579235564
2023-10-29,Hashtag_#Fashion,0.29310383298005904
2023-10-30,Hashtag_#Fashion,0.09030104144417785
2023-10-30,Hashtag_#Fashion,0.09030104144417785
2023-10-30,Hashtag_#Fitness,-0.12803594065636695
2023-10-30,Hashtag_#Viral,0.014080809921531122
2023-10-30,Hashtag_#Viral,0.014080809921531122
2023-10-30,Hashtag_#Viral,0.014080809921531122
2023-10-30,Hashtag_#Fashion,0.09030104144417785
2023-10-31,Hashtag_#Education,0.0886038538444694
2023-10-31,Hashtag_#Gaming,0.044219843869312714
2023-10-31,Hashtag_#Education,0.0886038538444694
2023-10-31,Hashtag_#Education,0.0886038538444694
2023-11-01,Hashtag_#Tech,0.29348193090860086
2023-11-01,Hashtag_#Tech,0.29348193090860086
2023-11-01,Hashtag_#Fitness,-0.15502571121394132
2023-11-01,Hashtag_#Fitness,-0.15502571121394132
2023-11-02,Hashtag_#Fitness,0.06431579130953928
2023-11-02,Hashtag_#Fashion,-0.06282921031836411
2023-11-02,Hashtag_#Fashion,-0.06282921031836411
2023-11-02,Hashtag_#Tech,0.36421883477738237
2023-11-02,Hashtag_#Fitness,0.06431579130953928
2023-11-02,Hashtag_#Fitness,0.06431579130953928
2023-11-02,Hashtag_#Gaming,-0.2339012877078921
2023-11-02,Hashtag_#Tech,0.36421883477738237
2023-11-03,Hashtag_#Music,-0.31124029598406056
2023-11-03,Hashtag_#Music,-0.31124029598406056
2023-11-03,Hashtag_#Fitness,-0.01419070691812152
2023-11-03,Hashtag_#Fitness,-0.01419070691812152
2023-11-03,Hashtag_#Music,-0.31124029598406056
2023-11-03,Hashtag_#Fashion,0.07224402418343094
2023-11-03,Hashtag_#Fashion,0.07224402418343094
2023-11-03,Hashtag_#Viral,0.17887499675656662
2023-11-03,Hashtag_#Viral,0.17887499675656662
2023-11-04,Hashtag_#Viral,-0.18021818092242936
2023-11-04,Hashtag_#Fitness,0.11912438879060014
2023-11-04,Hashtag_#Fitness,0.11912438879060014
2023-11-04,Hashtag_#Fitness,0.11912438879060014
2023-11-04,Hashtag_#Viral,-0.18021818092242936
2023-11-04,Hashtag_#Viral,-0.18021818092242936
2023-11-04,Hashtag_#Fitness,0.11912438879060014
2023-11-05,Hashtag_#Education,-0.09346726320853152
2023-11-05,Hashtag_#Education,-0.09346726320853152
2023-11-05,Hashtag_#Fashion,0.21148967289290493
2023-11-06,Hashtag_#Fitness,-0.0733520684252249
2023-11-06,Hashtag_#Gaming,0.20137904947221788
2023-11-06,Hashtag_#Gaming,0.20137904947221788
2023-11-06,Hashtag_#Fashion,-0.0032002095406576253
2023-11-06,Hashtag_#Fitness,-0.0733520684252249
2023-11-06,Hashtag_#Viral,0.023295511817140395
2023-11-06,Hashtag_#Music,-0.16679241383287144
2023-11-06,Hashtag_#Viral,0.023295511817140395
2023-11-06,Hashtag_#Gaming,0.20137904947221788
2023-11-06,Hashtag_#Music,-0.16679241383287144
2023-11-07,Hashtag_#Fashion,0.14617403819562094
2023-11-07,Hashtag_#Gaming,0.2773200701391762
2023-11-07,Hashtag_#Fashion,0.14617403819562094
2023-11-07,Hashtag_#Education,-0.11550558658296725
2023-11-07,Hashtag_#Education,-0.11550558658296725
2023-11-07,Hashtag_#Education,-0.11550558658296725
2023-11-07,Hashtag_#Fashion,0.14617403819562094
2023-11-07,Hashtag_#Education,-0.11550558658296725
2023-11-08,Hashtag_#Music,-0.29231650421752836
2023-11-08,Hashtag_#Music,-0.29231650421752836
2023-11-08,Hashtag_#Tech,0.08214760614231631
2023-11-08,Hashtag_#Tech,0.08214760614231631
2023-11-08,Hashtag_#Music,-0.29231650421752836
2023-11-09,Hashtag_#Fitness,0.1699790693395849
2023-11-09,Hashtag_#Fitness,0.1699790693395849
2023-11-09,Hashtag_#Fitness,0.1699790693395849
2023-11-10,Hashtag_#Viral,0.14783886462591903
2023-11-10,Hashtag_#Viral,0.14783886462591903
2023-11-10,Hashtag_#Music,-0.3300399034401783
2023-11-10,Hashtag_#Viral,0.14783886462591903
2023-11-10,Hashtag_#Music,-0.3300399034401783
2023-11-10,Hashtag_#Viral,0.14783886462591903
2023-11-10,Hashtag_#Viral,0.14783886462591903
2023-11-10,Hashtag_#Viral,0.14783886462591903
2023-11-10,Hashtag_#Fashion,-0.04905709215024576
2023-11-11,Hashtag_#Gaming,0.3362788428989142
2023-11-11,Hashtag_#Gaming,0.3362788428989142
2023-11-11,Hashtag_#Gaming,0.3362788428989142
2023-11-11,Hashtag_#Fitness,0.24231048551455125
2023-11-11,Hashtag_#Fitness,0.24231048551455125
2023-11-11,Hashtag_#Viral,-0.22151006126108055
2023-11-12,Hashtag_#Music,0.025489217603126224
2023-11-12,Hashtag_#Music,0.025489217603126224
2023-11-12,Hashtag_#Education,-0.33727974395527516
2023-11-12,Hashtag_#Music,0.025489217603126224
2023-11-12,Hashtag_#Education,-0.33727974395527516
2023-11-12,Hashtag_#Music,0.025489217603126224
2023-11-12,Hashtag_#Music,0.025489217603126224
2023-11-12,Hashtag_#Music,0.025489217603126224
2023-11-13,Hashtag_#Viral,-0.038217106821692715
2023-11-13,Hashtag_#Viral,-0.038217106821692715
2023-11-13,Hashtag_#Music,-0.10222685637947623
2023-11-13,Hashtag_#Viral,-0.038217106821692715
2023-11-14,Hashtag_#Education,-0.34143067385546366
2023-11-14,Hashtag_#Education,-0.34143067385546366
2023-11-14,Hashtag_#Education,-0.34143067385546366
2023-11-14,Hashtag_#Fitness,0.06265694934962596
2023-11-14,Hashtag_#Fitness,0.06265694934962596
2023-11-15,Hashtag_#Fitness,0.048376638492452356
2023-11-15,Hashtag_#Gaming,0.09128173326034278
2023-11-15,Hashtag_#Music,-0.18882073867732885
2023-11-15,Hashtag_#Viral,-0.1619211036552964
2023-11-15,Hashtag_#Music,-0.18882073867732885
2023-11-15,Hashtag_#Tech,-0.0644162982351259
2023-11-15,Hashtag_#Tech,-0.0644162982351259
2023-11-15,Hashtag_#Music,-0.18882073867732885
2023-11-15,Hashtag_#Gaming,0.09128173326034278
2023-11-15,Hashtag_#Fitness,0.048376638492452356
2023-11-15,Hashtag_#Viral,-0.1619211036552964
2023-11-16,Hashtag_#Viral,-0.003420371298299321
2023-11-16,Hashtag_#Viral,-0.003420371298299321
2023-11-16,Hashtag_#Gaming,0.049855406947560715
2023-11-16,Hashtag_#Gaming,0.049855406947560715
2023-11-16,Hashtag_#Gaming,0.049855406947560715
2023-11-17,Hashtag_#Fitness,0.1860576338665877
2023-11-17,Hashtag_#Viral,0.050207036955126016
2023-11-17,Hashtag_#Viral,0.050207036955126016
2023-11-17,Hashtag_#Fitness,0.1860576338665877
2023-11-17,Hashtag_#Fitness,0.1860576338665877
2023-11-17,Hashtag_#Education,-0.11752219798143468
2023-11-17,Hashtag_#Education,-0.11752219798143468
2023-11-18,Hashtag_#Fitness,0.3078234090359039
2023-11-18,Hashtag_#Fitness,0.3078234090359039
2023-11-18,Hashtag_#Gaming,0.34460370160173437
2023-11-18,Hashtag_#Gaming,0.34460370160173437
2023-11-18,Hashtag_#Tech,0.07754486734100417
2023-11-18,Hashtag_#Music,-0.15107411809342872
2023-11-18,Hashtag_#Music,-0.15107411809342872
2023-11-18,Hashtag_#Education,-0.3991554771257374
2023-11-18,Hashtag_#Education,-0.3991554771257374
2023-11-19,Hashtag_#Viral,-0.015862548324742116
2023-11-19,Hashtag_#Fitness,-0.02398833168923055
2023-11-19,Hashtag_#Fitness,-0.02398833168923055
2023-11-19,Hashtag_#Education,-0.4258140680178457
2023-11-19,Hashtag_#Viral,-0.015862548324742116
2023-11-19,Hashtag_#Education,-0.4258140680178457
2023-11-20,Hashtag_#Education,-0.5232515433709393
2023-11-20,Hashtag_#Fitness,0.07374425380981123
2023-11-20,Hashtag_#Education,-0.5232515433709393
2023-11-20,Hashtag_#Education,-0.5232515433709393
2023-11-20,Hashtag_#Tech,-0.08212640776304064
2023-11-20,Hashtag_#Fitness,0.07374425380981123
2023-11-21,Hashtag_#Fashion,-0.06212233262394111
2023-11-21,Hashtag_#Fashion,-0.06212233262394111
2023-11-21,Hashtag_#Fashion,-0.06212233262394111
2023-11-22,Hashtag_#Education,-0.2112135029816089
2023-11-22,Hashtag_#Education,-0.2112135029816089
2023-11-23,Hashtag_#Music,0.15610730443509283
2023-11-23,Hashtag_#Tech,0.22683750403634526
2023-11-23,Hashtag_#Viral,-0.12641052020118512
2023-11-23,Hashtag_#Tech,0.22683750403634526
2023-11-23,Hashtag_#Music,0.15610730443509283
2023-11-23,Hashtag_#Viral,-0.12641052020118512
2023-11-24,Hashtag_#Fashion,-0.2342599046185941
2023-11-24,Hashtag_#Fashion,-0.2342599046185941
2023-11-24,Hashtag_#Fitness,0.1094451033602405
2023-11-24,Hashtag_#Education,0.01690952832802617
2023-11-24,Hashtag_#Education,0.01690952832802617
2023-11-25,Hashtag_#Fitness,0.20799884158298243
2023-11-25,Hashtag_#Fashion,-0.014351060119048062
2023-11-25,Hashtag_#Viral,-0.44506044585190346
2023-11-25,Hashtag_#Fashion,-0.014351060119048062
2023-11-25,Hashtag_#Fitness,0.20799884158298243
2023-11-25,Hashtag_#Fashion,-0.014351060119048062
2023-11-26,Hashtag_#Music,0.18432356224971072
2023-11-26,Hashtag_#Education,-0.20239686188661776
2023-11-26,Hashtag_#Music,0.18432356224971072
2023-11-26,Hashtag_#Fashion,-0.08343490071786286
2023-11-26,Hashtag_#Education,-0.20239686188661776
2023-11-26,Hashtag_#Fashion,-0.08343490071786286
2023-11-27,Hashtag_#Tech,0.2547180198502623
2023-11-27,Hashtag_#Education,-0.2595864573254241
2023-11-27,Hashtag_#Tech,0.2547180198502623
2023-11-27,Hashtag_#Fitness,-0.06650594048299402
2023-11-28,Hashtag_#Gaming,0.06537197430791553
2023-11-28,Hashtag_#Gaming,0.06537197430791553
2023-11-28,Hashtag_#Gaming,0.06537197430791553
2023-11-28,Hashtag_#Gaming,0.06537197430791553
2023-11-28,Hashtag_#Gaming,0.06537197430791553
2023-11-28,Hashtag_#Gaming,0.06537197430791553
2023-11-28,Hashtag_#Music,0.0422478446680212
2023-11-28,Hashtag_#Music,0.0422478446680212
2023-11-28,Hashtag_#Viral,-0.45075142311855276
2023-11-29,Hashtag_#Gaming,-0.28363953697759337
2023-11-29,Hashtag_#Education,0.11942020748816634
2023-11-29,Hashtag_#Fitness,-0.14798478747425498
2023-11-29,Hashtag_#Fitness,-0.14798478747425498
2023-11-29,Hashtag_#Viral,-0.3695795385144564
2023-11-29,Hashtag_#Viral,-0.3695795385144564
2023-11-29,Hashtag_#Education,0.11942020748816634
2023-11-30,Hashtag_#Viral,-0.1981086611790226
2023-11-30,Hashtag_#Fashion,-0.44395667261929217
2023-11-30,Hashtag_#Tech,0.6022616932837338
2023-11-30,Hashtag_#Viral,-0.1981086611790226
2023-11-30,Hashtag_#Education,0.46977061518995233
2023-11-30,Hashtag_#Gaming,-0.3605418634594525
